time,target_x,target_y,target_z,target_yaw,x,y,z,yaw
1777305881.8632,-1.0000,-1.0000,3.0000,-1.5000,-0.1690,-0.2734,2.8956,-1.4659
1777305881.9647,-1.0000,-1.0000,3.0000,-1.5000,-0.2646,-0.3930,2.8982,-1.4685
1777305882.0720,-1.0000,-1.0000,3.0000,-1.5000,-0.3615,-0.5133,2.9022,-1.4684
1777305882.1633,-1.0000,-1.0000,3.0000,-1.5000,-0.4594,-0.6341,2.9073,-1.4735
1777305882.2642,-1.0000,-1.0000,3.0000,-1.5000,-0.5581,-0.7537,2.9135,-1.4712
1777305882.3682,-1.0000,-1.0000,3.0000,-1.5000,-0.6379,-0.8470,2.9181,-1.4756
1777305882.4658,0.0000,0.0000,1.0000,-3.1000,-0.7577,-0.9799,2.9250,-1.4799
1777305882.5668,0.0000,0.0000,1.0000,-3.1000,-0.8554,-1.0807,2.9302,-1.4978
1777305882.6632,0.0000,0.0000,1.0000,-3.1000,-0.9446,-1.1693,2.9262,-1.5600
1777305882.7633,0.0000,0.0000,1.0000,-3.1000,-1.0248,-1.2458,2.9141,-1.6199
1777305882.8735,0.0000,0.0000,1.0000,-3.1000,-1.0971,-1.3134,2.8929,-1.6849
1777305882.9882,0.0000,0.0000,1.0000,-3.1000,-1.1137,-1.3289,2.8858,-1.7017
1777305883.0756,0.0000,0.0000,1.0000,-3.1000,-1.1701,-1.3838,2.8501,-1.7750
1777305883.1662,0.0000,0.0000,1.0000,-3.1000,-1.2021,-1.4196,2.8075,-1.8475
1777305883.2837,0.0000,0.0000,1.0000,-3.1000,-1.2093,-1.4321,2.7829,-1.8891
1777305883.3732,0.0000,0.0000,1.0000,-3.1000,-1.2069,-1.4425,2.7422,-1.9492
1777305883.4664,0.0000,0.0000,1.0000,-3.1000,-1.1904,-1.4437,2.7047,-2.0057
1777305883.5785,0.0000,0.0000,1.0000,-3.1000,-1.1608,-1.4382,2.6677,-2.0592
1777305883.6769,0.0000,0.0000,1.0000,-3.1000,-1.1031,-1.4225,2.6200,-2.1347
1777305883.7754,0.0000,0.0000,1.0000,-3.1000,-1.0575,-1.4091,2.5906,-2.1797
1777305883.8823,0.0000,0.0000,1.0000,-3.1000,-0.9977,-1.3904,2.5580,-2.2303
1777305883.9812,0.0000,0.0000,1.0000,-3.1000,-0.8967,-1.3565,2.5125,-2.3023
1777305884.0819,0.0000,0.0000,1.0000,-3.1000,-0.8273,-1.3307,2.4860,-2.3486
1777305884.1869,0.0000,0.0000,1.0000,-3.1000,-0.7266,-1.2873,2.4514,-2.4093
1777305884.2721,0.0000,0.0000,1.0000,-3.1000,-0.6431,-1.2441,2.4240,-2.4555
1777305884.3977,0.0000,0.0000,1.0000,-3.1000,-0.5178,-1.1615,2.3820,-2.5395
1777305884.4909,0.0000,0.0000,1.0000,-3.1000,-0.4592,-1.1128,2.3610,-2.5798
1777305884.5986,0.0000,0.0000,1.0000,-3.1000,-0.3809,-1.0346,2.3317,-2.6354
1777305884.6968,0.0000,0.0000,1.0000,-3.1000,-0.2870,-0.9189,2.2945,-2.7151
1777305884.7726,0.0000,0.0000,1.0000,-3.1000,-0.2396,-0.8510,2.2750,-2.7546
1777305884.8907,0.0000,0.0000,1.0000,-3.1000,-0.1681,-0.7364,2.2454,-2.8007
1777305884.9761,0.0000,0.0000,1.0000,-3.1000,-0.1104,-0.6372,2.2221,-2.8384
1777305885.0728,0.0000,0.0000,1.0000,-3.1000,-0.0468,-0.5220,2.1965,-2.8568
1777305885.1890,0.0000,0.0000,1.0000,-3.1000,0.0217,-0.3920,2.1711,-2.8833
1777305885.2766,0.0000,0.0000,1.0000,-3.1000,0.0810,-0.2725,2.1485,-2.9061
1777305885.3739,0.0000,0.0000,1.0000,-3.1000,0.1355,-0.1536,2.1254,-2.9242
1777305885.4796,0.0000,0.0000,1.0000,-3.1000,0.1840,-0.0381,2.1025,-2.9338
1777305885.5741,0.0000,0.0000,1.0000,-3.1000,0.2248,0.0710,2.0794,-2.9446
1777305885.6733,0.0000,0.0000,1.0000,-3.1000,0.2578,0.1707,2.0566,-2.9568
1777305885.7757,0.0000,0.0000,1.0000,-3.1000,0.2819,0.2592,2.0336,-2.9666
1777305885.8734,0.0000,0.0000,1.0000,-3.1000,0.2969,0.3343,2.0100,-2.9788
1777305885.9767,0.0000,0.0000,1.0000,-3.1000,0.3027,0.3953,1.9858,-2.9942
1777305886.0733,0.0000,0.0000,1.0000,-3.1000,0.2998,0.4412,1.9620,-3.0050
1777305886.1831,0.0000,0.0000,1.0000,-3.1000,0.2879,0.4748,1.9358,-3.0168
1777305886.2778,0.0000,0.0000,1.0000,-3.1000,0.2723,0.4898,1.9137,-3.0304
1777305886.4515,0.0000,0.0000,1.0000,-3.1000,0.2416,0.4924,1.8802,-3.0343
1777305886.4755,0.0000,0.0000,1.0000,-3.1000,0.2221,0.4850,1.8615,-3.0358
1777305886.5848,0.0000,0.0000,1.0000,-3.1000,0.1879,0.4610,1.8320,-3.0419
1777305886.6865,0.0000,0.0000,1.0000,-3.1000,0.1540,0.4269,1.8034,-3.0455
1777305886.7799,0.0000,0.0000,1.0000,-3.1000,0.1216,0.3866,1.7762,-3.0486
1777305886.8757,0.0000,0.0000,1.0000,-3.1000,0.0846,0.3309,1.7462,-3.0471
1777305886.9794,0.0000,0.0000,1.0000,-3.1000,0.0469,0.2645,1.7161,-3.0502
1777305887.1103,0.0000,0.0000,1.0000,-3.1000,0.0286,0.2286,1.7007,-3.0485
1777305887.1847,0.0000,0.0000,1.0000,-3.1000,-0.0239,0.1139,1.6533,-3.0572
1777305887.2950,0.0000,0.0000,1.0000,-3.1000,-0.0580,0.0286,1.6172,-3.0605
1777305887.3837,0.0000,0.0000,1.0000,-3.1000,-0.0722,-0.0095,1.6002,-3.0648
1777305887.4895,0.0000,0.0000,1.0000,-3.1000,-0.1072,-0.1167,1.5503,-3.0648
1777305887.5848,0.0000,0.0000,1.0000,-3.1000,-0.1252,-0.1810,1.5169,-3.0690
1777305887.6837,0.0000,0.0000,1.0000,-3.1000,-0.1388,-0.2377,1.4836,-3.0725
1777305887.7865,0.0000,0.0000,1.0000,-3.1000,-0.1479,-0.2859,1.4515,-3.0743
1777305887.8839,0.0000,0.0000,1.0000,-3.1000,-0.1531,-0.3247,1.4202,-3.0710
1777305887.9834,0.0000,0.0000,1.0000,-3.1000,-0.1541,-0.3537,1.3899,-3.0699
1777305888.0838,0.0000,0.0000,1.0000,-3.1000,-0.1515,-0.3721,1.3603,-3.0703
1777305888.1838,0.0000,0.0000,1.0000,-3.1000,-0.1455,-0.3803,1.3312,-3.0714
