time,target_x,target_y,target_z,target_yaw,x,y,z,yaw
12.2805,1.0000,-2.0000,3.0000,-1.5000,1.0493,-1.9898,2.7184,-1.4263
12.3534,1.0000,-2.0000,3.0000,-1.5000,1.0462,-1.9927,2.7300,-1.4406
12.4530,1.0000,-2.0000,3.0000,-1.5000,1.0433,-1.9957,2.7416,-1.4318
12.5533,1.0000,-2.0000,3.0000,-1.5000,1.0410,-1.9993,2.7539,-1.4420
12.6589,1.0000,-2.0000,3.0000,-1.5000,1.0400,-1.9990,2.7574,-1.4301
12.7536,1.0000,-2.0000,3.0000,-1.5000,1.0378,-2.0023,2.7730,-1.4457
12.8529,1.0000,-2.0000,3.0000,-1.5000,1.0373,-2.0011,2.7791,-1.4334
12.9533,1.0000,-2.0000,3.0000,-1.5000,1.0384,-2.0013,2.7873,-1.4335
13.0592,1.0000,-2.0000,3.0000,-1.5000,1.0398,-2.0021,2.7931,-1.4406
13.1570,1.0000,-2.0000,3.0000,-1.5000,1.0438,-2.0020,2.8038,-1.4476
13.2574,1.0000,-2.0000,3.0000,-1.5000,1.0470,-2.0018,2.8107,-1.4476
13.3572,1.0000,-2.0000,3.0000,-1.5000,1.0505,-2.0018,2.8172,-1.4520
13.5508,1.0000,-2.0000,3.0000,-1.5000,1.0524,-2.0005,2.8190,-1.4392
13.5544,1.0000,-2.0000,3.0000,-1.5000,1.0576,-2.0012,2.8273,-1.4462
13.6574,1.0000,-2.0000,3.0000,-1.5000,1.0611,-2.0012,2.8323,-1.4401
13.7583,1.0000,-2.0000,3.0000,-1.5000,1.0626,-2.0010,2.8325,-1.4399
13.9198,1.0000,-2.0000,3.0000,-1.5000,1.0624,-2.0012,2.8305,-1.4403
13.9616,1.0000,-2.0000,3.0000,-1.5000,1.0592,-2.0016,2.8283,-1.4429
14.0563,1.0000,-2.0000,3.0000,-1.5000,1.0534,-2.0031,2.8280,-1.4428
14.1565,1.0000,-2.0000,3.0000,-1.5000,1.0489,-2.0039,2.8278,-1.4373
14.2918,1.0000,-2.0000,3.0000,-1.5000,1.0459,-2.0043,2.8281,-1.4376
14.3594,1.0000,-2.0000,3.0000,-1.5000,1.0372,-2.0090,2.8339,-1.4420
14.4997,1.0000,-2.0000,3.0000,-1.5000,1.0309,-2.0120,2.8386,-1.4394
14.5662,1.0000,-2.0000,3.0000,-1.5000,1.0244,-2.0138,2.8420,-1.4306
14.6837,1.0000,-2.0000,3.0000,-1.5000,1.0188,-2.0167,2.8465,-1.4264
14.7708,1.0000,-2.0000,3.0000,-1.5000,1.0149,-2.0196,2.8508,-1.4293
14.8737,1.0000,-2.0000,3.0000,-1.5000,1.0126,-2.0235,2.8575,-1.4382
14.9990,1.0000,-2.0000,3.0000,-1.5000,1.0121,-2.0260,2.8620,-1.4369
15.0793,1.0000,-2.0000,3.0000,-1.5000,1.0120,-2.0276,2.8656,-1.4374
15.2006,1.0000,-2.0000,3.0000,-1.5000,1.0130,-2.0289,2.8694,-1.4388
15.2835,1.0000,-2.0000,3.0000,-1.5000,1.0145,-2.0290,2.8720,-1.4344
